,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
31,1305919632914685952,1305914046936481792,1600190477000.0,2020-09-16 00:21:17,+0700,,UAE’s Sheikh Abdullah bin Zayed bin Sultan Al Nahyan in Arabic:  This extraordinary victory of peace and principle would not have been possible without the leadership of @realdonaldtrump - and the team bringing us together.  #AbrahamAccords  https://t.co/22nTDS4j2P,en,['abrahamaccords'],[],2438831503,2438831503,ChanelRion,Chanel Rion OAN,3,00,https://twitter.com/ChanelRion/status/1305919632914685952,[],"['https://pbs.twimg.com/media/Eh-O07MWkAIjnRd.jpg', 'https://pbs.twimg.com/media/Eh-O07PXgAQb0b6.jpg']",1,https://pbs.twimg.com/media/Eh-O07MWkAIjnRd.jpg,False,545,11,131,,#AbrahamAccords,,,,,,,[],,,,
32,1305918611295555586,1305918611295555586,1600190234000.0,2020-09-16 00:17:14,+0700,,"Israeli PM Benjamin Netanyahu: ""To all of Israel's friends in the Middle East, those who are with us today and those who will join us tomorrow, I say: Assalamu Alaikum."" #AbrahamAccords  https://t.co/FzpWab7Sez",en,['abrahamaccords'],[],1917731,1917731,thehill,The Hill,3,00,https://twitter.com/thehill/status/1305918611295555586,[],[],1,https://pbs.twimg.com/amplify_video_thumb/1305918333838131200/img/V9P7XQdZ4Umd8xIU.jpg,False,536,45,154,,#AbrahamAccords,,,,,,,[],,,,
33,1305934422856867841,1305934422856867841,1600194004000.0,2020-09-16 01:20:04,+0700,,Blessed are the peacemakers.  #AbrahamAccords  https://t.co/CaanaJUWYt,en,['abrahamaccords'],[],619400667,619400667,HananyaNaftali,Hananya Naftali,3,01,https://twitter.com/HananyaNaftali/status/1305934422856867841,[],['https://pbs.twimg.com/media/Eh-cb-IXkAMrk0m.jpg'],1,https://pbs.twimg.com/media/Eh-cb-IXkAMrk0m.jpg,False,485,20,85,,#AbrahamAccords,,,,,,,[],,,,
34,1305915323108003842,1305915323108003842,1600189450000.0,2020-09-16 00:04:10,+0700,,Netanyahu thanks Israelis who have worked tirelessly for years to get to this point #AbrahamAccords,en,['abrahamaccords'],[],48459553,48459553,KatiePavlich,Katie Pavlich,3,00,https://twitter.com/KatiePavlich/status/1305915323108003842,[],[],0,,False,484,7,77,,#AbrahamAccords,,,,,,,[],,,,
35,1305971530267086853,1305971530267086853,1600202851000.0,2020-09-16 03:47:31,+0700,,This moment will forever be remembered in the books of history. #AbrahamAccords  https://t.co/c7BJVsRCsi,en,['abrahamaccords'],[],619400667,619400667,HananyaNaftali,Hananya Naftali,3,03,https://twitter.com/HananyaNaftali/status/1305971530267086853,[],[],1,https://pbs.twimg.com/amplify_video_thumb/1305965450837319688/img/0tjjTu-Ld5RDYfTY.jpg,False,482,18,160,,#AbrahamAccords,,,,,,,[],,,,
36,1305923481637466116,1305923481637466116,1600191395000.0,2020-09-16 00:36:35,+0700,,While watching the historic ceremony and celebrating the #AbrahamAccords and #PeaceInTheMiddleEast a siren sounded in my home town and a rocket hit the shopping mall near my house. We are all safe at home and won't let any terror organization ruin this special moment.  https://t.co/LQwsblNNFp,en,"['abrahamaccords', 'peaceinthemiddleeast']",[],54820880,54820880,MayaKadosh,Maya Kadosh,3,00,https://twitter.com/MayaKadosh/status/1305923481637466116,[],['https://pbs.twimg.com/media/Eh-Sew0XcAkpfyR.jpg'],1,https://pbs.twimg.com/media/Eh-Sew0XcAkpfyR.jpg,False,463,24,47,,#AbrahamAccords,,,,,,,[],,,,
37,1305916613514924032,1305916613514924032,1600189758000.0,2020-09-16 00:09:18,+0700,,Meanwhile in Jerusalem 🕊 #AbrahamAccords #UAEIsrael   Video: Haim_Goldberg  https://t.co/9bu35eYSxw,en,"['abrahamaccords', 'uaeisrael']",[],619400667,619400667,HananyaNaftali,Hananya Naftali,3,00,https://twitter.com/HananyaNaftali/status/1305916613514924032,[],[],1,https://pbs.twimg.com/amplify_video_thumb/1305916236916764672/img/_LACQ94I5FQM1dWx.jpg,False,440,12,130,,#AbrahamAccords,,,,,,,[],,,,
38,1306253176346161152,1306253176346161152,1600270000000.0,2020-09-16 22:26:40,+0700,,Let’s be clear. Any peace deal with Israel that does not include Palestinians is not a peace deal. Period.  #AbrahamAccords,en,['abrahamaccords'],[],14930580,14930580,medeabenjamin,Medea Benjamin,3,22,https://twitter.com/medeabenjamin/status/1306253176346161152,[],[],0,,False,432,21,173,,#AbrahamAccords,,,,,,,[],,,,
39,1305928488910716934,1305928488910716934,1600192589000.0,2020-09-16 00:56:29,+0700,,"What an amazing time to be alive! It’s incredible watching the Israeli dream of peace with our Arab neighbors in the Middle East come true. May this peace only grow in strength, amen 🙏🏽 🕊  #PeaceInTheMiddleEast #AbrahamAccords",en,"['peaceinthemiddleeast', 'abrahamaccords']",[],223476311,223476311,Avigailcjm,Avigail C.J. Spira 🇮🇱,3,00,https://twitter.com/Avigailcjm/status/1305928488910716934,[],[],0,,False,429,20,56,https://twitter.com/IsraelMFA/status/1305927704290750464,#AbrahamAccords,,,,,,,[],,,,
40,1305941807692476419,1305941807692476419,1600195764000.0,2020-09-16 01:49:24,+0700,,Today: Signing of the #AbrahamAccords; PM @netanyahu &amp; @POTUS joined Foreign Ministers of #UAE &amp; #Bahrain at the @WhiteHouse to mark the historic agreement between the two Arab countries &amp; Israel. #PeaceAgreement @RwandaMFA @Vbiruta  https://t.co/JV6yor5Juj,en,"['abrahamaccords', 'uae', 'bahrain', 'peaceagreement']",[],1555506618,1555506618,AmbMukantabana,Mathilde Mukantabana,3,01,https://twitter.com/AmbMukantabana/status/1305941807692476419,[],"['https://pbs.twimg.com/media/Eh-jJiRWsAI37l0.jpg', 'https://pbs.twimg.com/media/Eh-jJiSXYAAoJ2_.jpg', 'https://pbs.twimg.com/media/Eh-jJiUXgAMmRCL.jpg', 'https://pbs.twimg.com/media/Eh-jJnGXYAMckYe.jpg']",1,https://pbs.twimg.com/media/Eh-jJiRWsAI37l0.jpg,False,426,5,68,,#AbrahamAccords,,,,,,,[],,,,
